"province","district","ward","id","code","name","address","email","latitude","longitude"
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2148,"2148","DNI-VinMart+-1435PhamVanThuan","1435 Phạm Văn Thuận P.Thống Nhất TP.Biên Hòa","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2170,"2170","DNI-VinMart+-179KhuPho30","179  Khu Phố 30, Phường Trảng Dài, TP Biên Hoà, Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2165,"2165","DNI-VinMart+-18/30ATo24","18/30A Tổ 24, Khu Phố 5,Phường Trảng Dài, TP Biên Hoà, Tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2157,"2157","DNI-VinMart+-266/5PhanTrung","266/5 Phan Trung, khu phố 2, phường Tân Mai, thành phố Biên Hòa,tỉnh Đồng Nai.","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2164,"2164","DNI-VinMart+-277BuiTrongNghia","277 Bùi Trọng Nghĩa, Khu phố 3, Phường Trảng Dài, TP Biên Hòa, tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2161,"2161","DNI-VinMart+-27LyVanSam","27 Lý Văn Sâm, Khu Phố 6, Phường Tam Hiệp, TP Biên Hòa, Tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2163,"2163","DNI-VinMart+-4/4To6,KP10","4/4 Tổ 6, Khu Phố 10, Phường Tân Biên, TP Biên Hoà, Tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2171,"2171","DNI-VinMart+-44/1To1,Khupho5A","44/1 Tổ 1, Khu Phố 5A, Phường Trảng Dài, TP Biên Hoà, Tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2156,"2156","DNI-VinMart+-468HuynhVanNghe","468 đường Huỳnh Văn Nghệ, KP.9, P.Bửu Long, TP.Biên Hòa, Đồng Nai.","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2152,"2152","DNI-VinMart+-86VoThiSau","86 Võ Thị Sáu, Phường Quyết Thắng, Thành Phố Biên Hòa, Tỉnh Đồng Nai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2149,"2149","DNI-VinMart+-R94DuongVoThiSau ","R94 Đường Võ Thị Sáu, Khu phố 7, Phường Thống Nhất, TP. Biên Hòa","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2219,"2219","DNG-VinMart+-04HaChuong","04 Hà Chương, Phường Phước Mỹ, Quận Sơn Trà, Tp.Đà Nẵng.","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2206,"2206","DNG-VinMart+-09TrungNuVuong","09 Trưng Nữ Vương, Quận Hải Châu, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2195,"2195","DNG-VinMart+-103NguyenHuyTuong","103 Nguyễn Huy Tưởng, Phường Hoà Minh, Quận Liên Chiểu, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2224,"2224","DNG-VinMart+-108LeDo","108 Lê Độ, quận Thanh Khê, Tp. Đà Nẵng.","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2263,"2263","DNG-VinMart+-109HaiPhong","109 Hải Phòng, Thạch Thang, quận Hải Châu, TP.Đà Nẵng. ","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2249,"2249","DNG-VinMart+-111-113TranHungDao","111- 113, Trần Hưng Đạo, Quận Sơn Trà, ĐN","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2255,"2255","DNG-VinMart+-114QuangTrung","114, Quang Trung, P. Thạch Quang, Q. Hải Châu, TP. Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2210,"2210","DNG-VinMart+-148DuongVanNga","148 Dương Vân Nga, Phường Nại Hiên Đông, Quận Sơn Trà, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2258,"2258","DNG-VinMart+-179HoNghinh","179 Hồ Nghinh, P. Phước Mỹ, Q. Sơn Trà, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2251,"2251","DNG-VinMart+-213HoangDieu","213, Hoàng Diệu, Quận Hải Châu, ĐN","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2256,"2256","DNG-VinMart+-217NguyenVanThoai","217 Nguyễn Văn Thoại, P Phước Mỹ, Q. Sơn Trà, TP. Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1866,"1866","HN-CircleK-1/37LeThanhNghi","HN-CircleK-1/37LeThanhNghi","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1816,"1816","HN-CircleK-101B-A8TonThatTung","HN-CircleK-101B-A8TonThatTung","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1718,"1718","HN-CircleK-102LinhLang","HN-CircleK-102LinhLang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1828,"1828","HN-CircleK-10ChuaLang","HN-CircleK-10ChuaLang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1875,"1875","HN-CircleK-125-127NguyenKhang","HN-CircleK-125-127NguyenKhang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1801,"1801","HN-CircleK-16BHangThan","HN-CircleK-16BHangThan","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1808,"1808","HN-CircleK-16HangHanh","HN-CircleK-16HangHanh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1819,"1819","HN-CircleK-16LanOng","HN-CircleK-16LanOng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1810,"1810","HN-CircleK-177XuanThuy","HN-CircleK-177XuanThuy","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1883,"1883","HN-CircleK-17LieuGiai","HN-CircleK-17LieuGiai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1717,"1717","HN-CircleK-186ThaiThinh","HN-CircleK-186ThaiThinh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1809,"1809","HN-CircleK-187NguyenNgocVu","HN-CircleK-187NguyenNgocVu","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1807,"1807","HN-CircleK-18HangBe","HN-CircleK-18HangBe","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1842,"1842","HN-CircleK-1A6TranQuocHoan","HN-CircleK-1A6TranQuocHoan","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1833,"1833","HN-CircleK-1AHoDacDi","HN-CircleK-1AHoDacDi","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1841,"1841","HN-CircleK-26BT2BacLinhDam","HN-CircleK-26BT2BacLinhDam","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1721,"1721","HN-CircleK-27DinhTienHoang","HN-CircleK-27DinhTienHoang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1843,"1843","HN-CircleK-288GiaiPhong","HN-CircleK-288GiaiPhong","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1845,"1845","HN-CircleK-292HoangVanThai","HN-CircleK-292HoangVanThai","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1838,"1838","HN-CircleK-2HoangNgan","HN-CircleK-2HoangNgan","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1724,"1724","HN-CircleK-30BatSu","HN-CircleK-30BatSu","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1869,"HN-CircleK-30MaiAnhTuan","HN-CircleK-30MaiAnhTuan","HN-CircleK-30MaiAnhTuan","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1863,"HN-CircleK-31DoanKeThien","HN-CircleK-31DoanKeThien","HN-CircleK-31DoanKeThien","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1853,"HN-CircleK-33/167TaySon","HN-CircleK-33/167TaySon","HN-CircleK-33/167TaySon","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1719,"HN-CircleK-35LuongNgocQuyen","HN-CircleK-35LuongNgocQuyen","HN-CircleK-35LuongNgocQuyen","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1840,"HN-CircleK-36B7TrangTien","HN-CircleK-36B7TrangTien","HN-CircleK-36B7TrangTien","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1862,"HN-CircleK-37LyQuocSu","HN-CircleK-37LyQuocSu","HN-CircleK-37LyQuocSu","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1872,"HN-CircleK-37TaQuangBuu","HN-CircleK-37TaQuangBuu","HN-CircleK-37TaQuangBuu","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1820,"HN-CircleK-43DoQuang","HN-CircleK-43DoQuang","HN-CircleK-43DoQuang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1857,"HN-CircleK-46GiaNgu","HN-CircleK-46GiaNgu","HN-CircleK-46GiaNgu","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1821,"HN-CircleK-46LeTrongTan","HN-CircleK-46LeTrongTan","HN-CircleK-46LeTrongTan","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1867,"HN-CircleK-49CHangBun","HN-CircleK-49CHangBun","HN-CircleK-49CHangBun","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1716,"HN-CircleK-49HangBe","HN-CircleK-49HangBe","HN-CircleK-49HangBe","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1885,"HN-CircleK-49HangChuoi","HN-CircleK-49HangChuoi","HN-CircleK-49HangChuoi","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1827,"HN-CircleK-4BKimDong","HN-CircleK-4BKimDong","HN-CircleK-4BKimDong","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1834,"HN-CircleK-4L-To25TTVanHoaNgheThuat","HN-CircleK-4L-To25TTVanHoaNgheThuat","HN-CircleK-4L-To25TTVanHoaNgheThuat","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1831,"HN-CircleK-B1-53TrieuKhuc","HN-CircleK-B1-53TrieuKhuc","HN-CircleK-B1-53TrieuKhuc","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1861,"HN-CircleK-CT3DCoNhue","HN-CircleK-CT3DCoNhue","HN-CircleK-CT3DCoNhue","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1825,"HN-CircleK-CT5KDTVanKhe","HN-CircleK-CT5KDTVanKhe","HN-CircleK-CT5KDTVanKhe","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1826,"HN-CircleK-D22NO12DinhCong","HN-CircleK-D22NO12DinhCong","HN-CircleK-D22NO12DinhCong","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1835,"HN-CircleK-G-02-FLCComplex36PhamHung","HN-CircleK-G-02-FLCComplex36PhamHung","HN-CircleK-G-02-FLCComplex36PhamHung","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1837,"HN-CircleK-G1-RiceCityLinhDam","HN-CircleK-G1-RiceCityLinhDam","HN-CircleK-G1-RiceCityLinhDam","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1711,"HN-CircleK-K9-1ETrungYen","HN-CircleK-K9-1ETrungYen","HN-CircleK-K9-1ETrungYen","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1874,"HN-CircleK-MoLao","HN-CircleK-MoLao","HN-CircleK-MoLao","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1839,"HN-CircleK-So1NguyenHoang","HN-CircleK-So1NguyenHoang","HN-CircleK-So1NguyenHoang","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1829,"HN-CircleK-Sommerset106HoangQuocViet","HN-CircleK-Sommerset106HoangQuocViet","HN-CircleK-Sommerset106HoangQuocViet","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1830,"HN-CircleK-T2-ATTDHHN","HN-CircleK-T2-ATTDHHN","HN-CircleK-T2-ATTDHHN","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1856,"HN-CircleK-TasecoComplex","HN-CircleK-TasecoComplex","HN-CircleK-TasecoComplex","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1873,"HN-CircleK-ThePrideHaiPhat","HN-CircleK-ThePrideHaiPhat","HN-CircleK-ThePrideHaiPhat","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1852,"HN-CircleK-TheSparkDuongNoi","HN-CircleK-TheSparkDuongNoi","HN-CircleK-TheSparkDuongNoi","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1879,"HN-CircleK-Vinaconex","HN-CircleK-Vinaconex","HN-CircleK-Vinaconex","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1580,"HN-Station-174CaoLo","HN-Station-174CaoLo","174 Cao Lỗ, Xã Uy Nỗ, Huyện Đông Anh, Hà Nộ","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1456,"HN-Station-372PhamVanDong","HN-Station-372PhamVanDong","1","",1.0796410000000001e-9,1.066644e-8
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1458,"HYE-Station-54APhoNoi","HYE-Station-54APhoNoi","54A Phố Nối Mỹ Hào Hưng Yên","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1542,"KV1-ĐXO-Station-1093PhuRiengDo","KV1 Bưu cục 1093 Phú Riềng Đỏ - Đồng Xoài","","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1575,"KV1-THO-Station-114LeThanhTon","KV1 Bưu cục 114 Lê Thánh Tôn - Tuy Hoà","114 Lê Thánh Tôn, Phường 3, TP Tuy Hòa, Phú Yên","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1551,"KV1-CMA-Station-328LyThuongKiet","KV1 Bưu cục 328 Lý Thường Kiệt - Cà Mau","328 Lý Thường Kiệt,khóm 2, phường 6, Thành phố.Cà Mau, tỉnh Cà Mau","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1564,"KV1-VTH-Station-34NguyenCongTru","KV1 Bưu cục 34 Nguyễn Công Trứ - Vị Thanh","","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1534,"KV1-QNH-Station-391NguyenThaiHoc","KV1 Bưu cục 391 Nguyễn Thái Học - Quy Nhơn","","",1.079641e-19,1.066644e-18
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1572,"KV1-TAN-Station-4BuiChiNhuan","KV1 Bưu cục 4 Bùi Chí Nhuận - Tân An","4 Bùi Chí Nhuận, P2, Tân An, Long An","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1553,"KV1-BME-Station-45LeThanhTong","KV1 Bưu cục 45 Lê Thánh Tông - Buôn Mê Thuột","45 Lê Thánh Tông - Phường Tân Lợi - Thành Phố Buôn Mê Thuật - Tỉnh Đắk Lắk","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1549,"KV1-BTR-Station-500BDongKhoi","KV1 Bưu cục 500B Đồng Khởi - Bến Tre","500B4 Đại Lộ Đồng Khởi, phường Phú Khương, thành phố Bến Tre, tỉnh Bến Tre","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2173,"2173","DNG-VinMart+-228KinhDuongVuong"," 228 Kinh Dương Vương Thanh Khuê, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2178,"2178","DNG-VinMart+-38NguyenChiThanh","Shophouse CC Lapaz-38 Nguyễn Chí Thanh-Quận Hải Châu-TP. Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2248,"2248","DNG-VinMart+-38TranQuocToan","38, Trần Quốc Toản, Quận Hải Châu, ĐN","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2186,"2186","DNG-VinMart+-45NguyenDinhTu","45 Nguyễn Đình Tứ, Phường Hòa An, Quận Cẩm Lệ, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2193,"2193","DNG-VinMart+-47NguyenPhongSac","47 Nguyễn Phong Sắc, Phường Khuê Trung, Quận Cẩm Lệ, Thành Phố Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2227,"2227","DNG-VinMart+-488TonDucThang","488 Tôn Đức Thắng, phường Hòa Khánh, quận Liên Chiểu, thành phố Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2264,"2264","DNG-VinMart+-55CaoThang","55 Cao Thắng, Phường Thanh Bình, quận Hải Châu, TP. Đà Nẵng.","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2222,"2222","DNG-VinMart+-55HoXuanHuong","55 Hồ Xuân Hương, P. Mỹ An, Q. Ngũ Hành Sơn, TP Đà nẵng (VM+ mở rộng 55 Hồ Xuân Hương)","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2182,"2182","DNG-VinMart+-56DoanUan","56 Doản Uẩn, tổ 8, P. Khuê Mỹ,Quận Ngũ Hành Sơn, TP Đà Nẵng","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2266,"2266","DNG-VinMart+-744LeVanHien","744 Lê Văn Hiến, Khuê Mỹ, quận Ngũ Hành Sơn, TP.Đà Nẵng","",10.79641,106.6644
"Hồ Chí Minh","Quận Tân Bình","Phường 1",1615,"1615","HCM Bưu cục 152 Phạm Phú thứ - Hồ Chí Minh","Số 152 Phạm Phú Thứ, Phường 11, Quận Tân Bình","",1.079641e-24,1.066644e-23
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1613,"1613","HCM Bưu cục 271 Đỗ Xuân Hợp - Hồ Chí Minh","271 Đỗ Xuân Hợp, p Phước Long B, Q9","",1.0796410000000001e-9,1.066644e-8
"Hồ Chí Minh","Quận Tân Phú","Phường Phú Thạnh",1464,"1464","Bưu Cục 291 Nguyễn Sơn-Q.Tân Phú-HCM","291 Nguyễn Sơn, P PHú Thạnh, Quận Tân Phú, HCM","",10.783838,106.623397
"Hồ Chí Minh","Quận Tân Phú","Phường Tây Thạnh",1703,"1703","Bưu Cục 444 Lê Trọng Tấn-Q.Tân Phú-HCM","444 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú","",10.809127,106.616705
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1625,"1625","HCM KVT Q12","162/2 Quốc lộ 1A, Phường Thạnh Xuân, Quận 12, Thành Phố Hồ Chí Minh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",2045,"2045","HCM-CircleK-12CPhanDangLuu","12C Phan Đăng Lưu, phường 7, Bình Thạnh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1755,"1755","HCM-CircleK-144LeTrongTan","144 Lê Trọng Tấn,Tây Thạnh,Tân Phú","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1607,"1607","HCM-CircleK-17CaoThang","17 Cao Thắng, Phường 2, Quận 3","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1733,"1733","HCM-CircleK-184LeDucTho","184 Lê Đức Thọ,6,Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1658,"1658","HCM-CircleK-199Duongso17","199 Đường Số 17,Tân Quy,7","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1635,"1635","HCM-CircleK-1NguyenThong","1 Nguyễn Thông,9,3","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1653,"1653","HCM-CircleK-22LVuHuyTan","22L Vũ Huy Tấn,3,Bình Thạnh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1702,"1702","HCM-CircleK-257ANguyenTrai","257A Nguyễn Trãi,Nguyễn Cư Trinh,1","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1676,"1676","HCM-CircleK-290CAnDuongVuong","290C An Dương Vương,4,5","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1742,"1742","HCM-CircleK-29LeLoi","29 Lê Lợi,4,Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1659,"1659","HCM-CircleK-374LeVanSy","374 Lê Văn Sỹ,14,3","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1628,"1628","HCM-CircleK-44LeLai","44 Lê Lai,Bến Thành,1","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1608,"1608","HCM-CircleK-45CaoThang","45 Cao Thắng, Phường 2, Quận 3","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1694,"1694","HCM-CircleK-48PhanVanHan","48 Phan Văn Hân,19,Bình Thạnh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1691,"1691","HCM-CircleK-49NguyenVanBao","49 Nguyễn Văn Bảo,4,Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1789,"1789","HCM-CircleK-58-60 HoaCuc","58-60 Hoa Cúc,,Phú Nhuận","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1727,"1727","HCM-CircleK-58LuGia","58 Lữ Gia,15,11","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1723,"1723","HCM-CircleK-668LeDucTho","668 Lê Đức Thọ,15,Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1725,"1725","HCM-CircleK-67LeDucTho","67 Lê Đức Thọ,7,Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1797,"1797","HCM-CircleK-92HauGiang","92 Hậu Giang,,6","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1753,"1753","HCM-CircleK-968Duong3/2","968 Đường 3/2,15,11","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1609,"1609","Điểm Dịch vụ CircleK","","",0,0
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1587,"1587","HCM-SHOP&GO-105CBenVanDon","105C Bến Vân Đồn, Phường 9, Quận 4","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1591,"1591","HCM-SHOP&GO-10NguyenVanNghi","10 Nguyễn Văn Nghi, Phường 5, Quận Gò Vấp","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1584,"1584","HCM-SHOP&GO-158TranQuangKhai","158 Trần Quang Khải, Phường Tân Định, Quận 1","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1596,"1596","HCM-SHOP&GO-183ANgoQuyen","183A Ngô Quyền, Phường 6, Quận 10","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1586,"1586","HCM-SHOP&GO-21ABuiThiXuan","21A Bùi Thị Xuân, Phường Bến Thành, Quận 1","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1598,"1598","HCM-SHOP&GO-286DienBienPhu","286 Điện Biên Phủ, Phường 17, Quận Bình Thạnh","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1599,"1599","HCM-SHOP&GO-413HoangVanThu","","",0.0001079641,0.001066644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1594,"1594","HCM-SHOP&GO-46HoaBinh","46 Hoà Bình, Phường 5, Quận 11","",10.79641,106.6644
"Cao Bằng","Huyện Bảo Lâm","Xã Đức Hạnh",1592,"1592","HCM-SHOP&GO-65DaoDuyTu","65 Đào Duy Từ, Phường 5, Quận 10","",10.79641,106.6644
